Rank,Console,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15172,6,2013,4,0,0,0.02,0,0.02
15173,4,2010,11,0.02,0,0,0,0.02
15174,6,2015,9,0,0.02,0,0,0.02
15175,15,2001,12,0,0.02,0,0,0.02
15176,7,2007,11,0,0,0.02,0,0.02
15177,15,2008,4,0,0.02,0,0,0.02
15178,4,2009,11,0,0,0.02,0,0.02
15179,7,2006,7,0,0,0.02,0,0.02
15181,7,2006,5,0.01,0.01,0,0,0.02
15182,15,2008,11,0,0.02,0,0,0.02
15183,17,2009,9,0,0,0.02,0,0.02
15184,19,2003,6,0.02,0,0,0,0.02
15185,15,2005,7,0,0.02,0,0,0.02
15186,15,2002,12,0,0.02,0,0,0.02
15188,24,1996,7,0,0,0.02,0,0.02
15189,17,2006,6,0,0,0.02,0,0.02
15190,4,2011,6,0,0,0.02,0,0.02
15191,4,2009,12,0.02,0,0,0,0.02
15192,17,2011,11,0,0,0.02,0,0.02
15193,15,2009,3,0,0.02,0,0,0.02
15194,19,2004,7,0.02,0,0,0,0.02
15195,6,2010,6,0,0,0.02,0,0.02
15196,6,2014,8,0,0,0.02,0,0.02
15197,4,2010,8,0.02,0,0,0,0.02
15198,4,2008,11,0,0,0.02,0,0.02
15199,14,2004,9,0.02,0,0,0,0.02
15201,6,2010,9,0.01,0.01,0,0,0.02
15202,7,2002,11,0,0,0.02,0,0.02
15203,15,2005,11,0,0.02,0,0,0.02
15204,7,2007,6,0,0,0.02,0,0.02
15205,15,2010,11,0,0.02,0,0.01,0.02
15206,18,2016,3,0,0.02,0,0,0.02
15207,6,2013,1,0,0.02,0,0,0.02
15208,15,2008,1,0,0.02,0,0,0.02
15209,15,2006,12,0.01,0.01,0,0,0.02
15210,13,1997,1,0.01,0.01,0,0,0.02
15212,15,2008,11,0,0.02,0,0,0.02
15213,5,2011,1,0,0.02,0,0,0.02
15214,7,2008,11,0,0,0.02,0,0.02
15215,4,2007,9,0.02,0,0,0,0.02
15216,4,2008,11,0.02,0,0,0,0.02
15217,17,2011,11,0,0,0.02,0,0.02
15218,7,2009,12,0,0,0.02,0,0.02
15219,17,2012,9,0,0,0.02,0,0.02
15220,17,2010,11,0,0,0.02,0,0.02
15221,14,2005,10,0.02,0,0,0,0.02
15222,15,2007,4,0,0.02,0,0,0.02
15223,1,2009,5,0.02,0,0,0,0.02
15224,4,2008,1,0,0,0.02,0,0.02
15225,7,2004,11,0.01,0.01,0,0,0.02
15226,17,2012,11,0,0,0.02,0,0.02
15227,6,2010,11,0,0,0.02,0,0.02
15228,23,2015,11,0,0,0.02,0,0.02
15229,1,2010,1,0.02,0,0,0,0.02
15230,10,2012,4,0,0,0.02,0,0.02
15231,17,2007,3,0.02,0,0,0,0.02
15232,15,2004,4,0,0.02,0,0,0.02
15233,19,2004,9,0.02,0,0,0,0.02
15234,15,2005,8,0.01,0.01,0,0,0.02
15235,15,2008,12,0,0.02,0,0,0.02
15236,6,2011,6,0,0.02,0,0.01,0.02
15237,15,2005,4,0,0.02,0,0,0.02
15238,17,2012,9,0,0,0.02,0,0.02
15239,17,2007,5,0,0,0.02,0,0.02
15240,4,2010,5,0.02,0,0,0,0.02
15241,6,2012,9,0,0,0.02,0,0.02
15242,4,2009,8,0.02,0,0,0,0.02
15243,7,2006,11,0,0,0.02,0,0.02
15244,4,2008,6,0,0,0.02,0,0.02
15245,14,2003,3,0.02,0,0,0,0.02
15246,7,2006,11,0,0,0.02,0,0.02
15247,13,2000,7,0.01,0.01,0,0,0.02
15248,4,2011,5,0,0.02,0,0,0.02
15249,17,2006,12,0,0,0.02,0,0.02
15250,17,2005,2,0.02,0,0,0,0.02
15251,4,2012,9,0,0.02,0,0,0.02
15252,15,2009,12,0,0.01,0,0,0.02
15253,19,2004,7,0.02,0,0,0,0.02
15254,15,2004,7,0,0.02,0,0,0.02
15255,6,2014,11,0,0,0.02,0,0.02
15256,23,2014,6,0,0.02,0,0,0.02
15257,4,2007,9,0,0,0.02,0,0.02
15258,8,1994,10,0,0,0.02,0,0.02
15259,24,1994,1,0,0,0.02,0,0.02
15260,15,2008,9,0,0.02,0,0,0.02
15261,14,2003,3,0.02,0,0,0,0.02
15262,1,2009,5,0.02,0,0,0,0.02
15263,5,2011,6,0,0.02,0,0,0.02
15265,17,2009,11,0,0,0.02,0,0.02
15266,4,2010,2,0.02,0,0,0,0.02
15267,6,2012,9,0,0,0.02,0,0.02
15268,7,2002,3,0.01,0.01,0,0,0.02
15269,17,2013,11,0,0,0.02,0,0.02
15271,6,2015,9,0.01,0,0.01,0,0.02
15272,20,2013,7,0,0.02,0,0,0.02
15273,17,2008,8,0,0,0.02,0,0.02
15274,19,2003,3,0.02,0,0,0,0.02
15275,15,2006,12,0.01,0.01,0,0,0.02
15277,7,2006,6,0.01,0.01,0,0,0.02
15278,1,2006,6,0.02,0,0,0,0.02
15279,9,2004,7,0.02,0.01,0,0,0.02
15280,17,2010,11,0,0,0.02,0,0.02
15281,1,2007,6,0,0,0.02,0,0.02
15282,10,2011,7,0.02,0,0,0,0.02
15283,4,2008,6,0,0,0.02,0,0.02
15284,23,2016,11,0,0,0.02,0,0.02
15285,4,2008,11,0.02,0,0,0,0.02
15286,17,2011,11,0,0,0.02,0,0.02
15287,6,2014,1,0,0.02,0,0,0.02
15288,14,2004,5,0.02,0,0,0,0.02
15289,5,2010,11,0,0,0.02,0,0.02
15290,4,2009,11,0,0.02,0,0,0.02
15291,17,2009,12,0,0.01,0,0.01,0.02
15292,24,1996,6,0,0,0.02,0,0.02
15293,7,2008,11,0,0,0.02,0,0.02
15294,15,2009,12,0,0.02,0,0,0.02
15295,23,2016,11,0,0,0.02,0,0.02
15296,7,2011,11,0,0,0.02,0,0.02
15297,10,2012,9,0,0,0.02,0,0.02
15298,19,2002,2,0.02,0,0,0,0.02
15299,7,2007,11,0,0,0.02,0,0.02
15300,17,2010,11,0,0,0.02,0,0.02
15301,7,2002,3,0.01,0.01,0,0,0.02
15302,4,2006,4,0,0,0.02,0,0.02
15303,15,2016,3,0,0.02,0,0,0.02
15304,13,1996,11,0.01,0.01,0,0,0.02
15305,15,2007,2,0.02,0,0,0,0.02
15306,5,2012,11,0,0,0.02,0,0.02
15307,4,2011,2,0.02,0,0,0,0.02
15308,15,2015,9,0,0.02,0,0,0.02
15309,4,2007,6,0,0,0.02,0,0.02
15310,15,2008,4,0,0.02,0,0,0.02
15311,4,2010,12,0.02,0,0,0,0.02
15312,15,2009,12,0,0.02,0,0,0.02
15313,6,2013,4,0,0,0.02,0,0.02
15314,14,2006,10,0.02,0,0,0,0.02
15315,7,2007,3,0.01,0.01,0,0,0.02
15316,17,2007,5,0.01,0,0,0,0.02
15317,13,1995,11,0.01,0.01,0,0,0.02
15318,4,2007,11,0,0,0.02,0,0.02
15320,4,2009,9,0.02,0,0,0,0.02
15321,17,2010,11,0,0,0.02,0,0.02
15322,9,2003,1,0.01,0.01,0,0,0.02
15323,5,2012,11,0,0.02,0,0,0.02
15324,7,2002,9,0,0,0.02,0,0.02
15325,7,2006,11,0,0,0.02,0,0.02
15327,4,2010,8,0,0,0.02,0,0.02
15329,17,2011,4,0,0,0.02,0,0.02
15330,4,2008,7,0.02,0,0,0,0.02
15331,7,2006,11,0,0,0.02,0,0.02
15332,15,2007,4,0,0.02,0,0,0.02
15333,1,2008,10,0,0,0.02,0,0.02
15334,6,2014,4,0,0,0.02,0,0.02
15335,6,2012,7,0,0,0.02,0,0.02
15336,1,2011,9,0.02,0,0,0,0.02
15337,4,2011,11,0,0,0.02,0,0.02
15339,10,2015,9,0,0.02,0,0,0.02
15340,9,2005,4,0.01,0.01,0,0,0.02
15341,11,2016,9,0.01,0,0,0,0.02
15342,15,2016,7,0,0.02,0,0,0.02
15343,17,2013,11,0,0,0.02,0,0.02
15344,18,2016,4,0.01,0.01,0,0,0.02
15345,6,2012,11,0,0,0.02,0,0.02
15346,15,2006,3,0,0.02,0,0,0.02
15348,1,2009,1,0.02,0,0,0,0.02
15349,24,1998,11,0,0,0.02,0,0.02
15350,6,2012,9,0,0,0.02,0,0.02
15352,15,2012,12,0,0.02,0,0,0.02
15353,20,2014,7,0.02,0,0,0,0.02
15354,4,2007,7,0.02,0,0,0,0.02
15355,23,2015,9,0,0,0.02,0,0.02
15357,14,2004,9,0.02,0,0,0,0.02
15358,17,2011,9,0,0,0.02,0,0.02
15359,1,2008,10,0,0,0.02,0,0.02
15360,17,2013,11,0,0,0.02,0,0.02
15361,10,2013,11,0,0.02,0,0,0.02
15362,17,2008,6,0,0,0.02,0,0.02
15363,4,2008,1,0.02,0,0,0,0.02
15364,9,2001,2,0.01,0.01,0,0,0.02
15365,9,2002,3,0.01,0.01,0,0,0.02
15366,14,2005,7,0.02,0,0,0,0.02
15367,4,2010,11,0,0,0.02,0,0.02
15368,13,2001,8,0,0,0.02,0,0.02
15369,17,2012,4,0,0,0.02,0,0.02
15370,1,2010,11,0.02,0,0,0,0.02
15371,4,2008,11,0,0,0.02,0,0.02
15372,23,2016,4,0,0,0.02,0,0.02
15373,1,2007,11,0,0.02,0,0,0.02
15374,4,2012,9,0,0.02,0,0,0.02
15375,12,1999,1,0.02,0,0,0,0.02
15376,12,2000,5,0.02,0,0,0,0.02
15377,4,2010,8,0,0,0.02,0,0.02
15378,17,2006,12,0,0,0.02,0,0.02
15379,4,2010,3,0.02,0,0,0,0.02
15380,15,2006,8,0.01,0.01,0,0,0.02
15381,13,2002,11,0.01,0.01,0,0,0.02
15382,17,2011,11,0,0,0.02,0,0.02
15383,4,2009,4,0,0,0.02,0,0.02
15384,7,2006,2,0.01,0.01,0,0,0.02
15385,13,1999,9,0.01,0.01,0,0,0.02
15386,23,2012,9,0,0,0.02,0,0.02
15387,6,2015,6,0,0,0.02,0,0.02
15388,17,2011,4,0,0,0.02,0,0.02
15389,17,2006,6,0,0,0.02,0,0.02
15390,14,2003,3,0.02,0,0,0,0.02
15391,17,2010,11,0,0,0.02,0,0.02
15392,15,2012,3,0,0.02,0,0,0.02
15393,17,2012,4,0,0,0.02,0,0.02
15394,17,2006,6,0,0,0.02,0,0.02
15395,10,2011,9,0,0,0.02,0,0.02
15396,23,2014,4,0,0.02,0,0,0.02
15397,11,2016,9,0,0.02,0,0,0.02
15398,4,2007,8,0.02,0,0,0,0.02
15399,4,2008,8,0,0,0.02,0,0.02
15400,17,2012,9,0,0,0.02,0,0.02
15401,6,2013,4,0,0,0.02,0,0.02
15402,14,2005,3,0.01,0,0,0,0.02
15403,23,2016,11,0,0.01,0.01,0,0.02
15404,19,2002,1,0.02,0,0,0,0.02
15405,7,2007,1,0,0,0.02,0,0.02
15406,11,2016,9,0,0,0.02,0,0.02
15407,7,2010,9,0,0,0.02,0,0.02
15408,17,2013,11,0,0,0.02,0,0.02
15409,20,2013,10,0,0,0.02,0,0.02
15410,1,2010,3,0.01,0.01,0,0,0.02
15411,9,2006,9,0.01,0.01,0,0,0.02
15412,15,2016,4,0,0.02,0,0,0.02
15413,7,2006,8,0,0,0.02,0,0.02
15414,7,2008,1,0.01,0.01,0,0,0.02
15415,4,2009,5,0.02,0,0,0,0.02
15416,17,2014,11,0,0,0.02,0,0.02
15417,5,2007,12,0,0.02,0,0,0.02
15418,15,2016,8,0,0.02,0,0,0.02
15419,17,2010,11,0,0,0.02,0,0.02
15420,15,2011,12,0,0.02,0,0,0.02
15421,1,2006,5,0.01,0,0,0,0.02
15422,17,2008,4,0,0,0.02,0,0.02
15423,14,2005,6,0.01,0,0,0,0.02
15424,17,2013,11,0,0,0.02,0,0.02
15425,6,2014,11,0,0,0.02,0,0.02
15426,15,2008,8,0,0.02,0,0,0.02
15427,23,2015,11,0,0,0.02,0,0.02
15428,7,2004,2,0.01,0.01,0,0,0.02
15429,4,2008,12,0.02,0,0,0,0.02
15430,15,2006,8,0,0.01,0,0,0.02
15431,7,2008,4,0,0,0.02,0,0.02
15432,15,2006,1,0,0.02,0,0,0.02
15433,15,2005,8,0,0.02,0,0,0.02
15434,17,2012,9,0,0,0.02,0,0.02
15435,10,2014,9,0.01,0.01,0,0,0.02
15436,15,2010,4,0.01,0.01,0,0,0.02
15437,1,2010,11,0,0.02,0,0,0.02
15438,15,2012,5,0,0.02,0,0,0.02
15439,5,2013,7,0,0.01,0,0,0.02
15440,15,2016,9,0.01,0.01,0,0,0.02
15441,17,2009,8,0,0,0.02,0,0.02
15442,4,2007,5,0,0.01,0,0,0.02
15443,10,2015,9,0,0,0.02,0,0.02
15444,15,2009,9,0,0.02,0,0,0.02
15445,11,2015,9,0,0.02,0,0,0.02
15446,15,2008,1,0,0.02,0,0,0.02
15447,4,2007,5,0.02,0,0,0,0.02
15448,6,2013,4,0,0,0.02,0,0.02
15449,23,2015,12,0,0,0.02,0,0.02
15450,1,2011,8,0,0.02,0,0,0.02
15451,7,2006,9,0,0,0.02,0,0.02
15452,23,2015,9,0,0,0.02,0,0.02
15453,4,2014,9,0.02,0,0,0,0.02
15455,15,2012,4,0,0.02,0,0,0.02
15456,9,2001,4,0.01,0.01,0,0,0.02
15457,15,2003,7,0,0.02,0,0,0.02
15458,17,2011,11,0,0,0.02,0,0.02
15459,14,2004,10,0.01,0,0,0,0.02
15460,6,2012,11,0,0,0.02,0,0.02
15461,1,2008,1,0.02,0,0,0,0.02
15462,17,2008,4,0,0,0.02,0,0.02
15463,15,2005,7,0,0.02,0,0,0.02
15464,17,2007,11,0,0,0.02,0,0.02
15465,15,2008,7,0,0.02,0,0,0.02
15466,7,2010,11,0,0,0.02,0,0.02
15467,11,2016,1,0,0.02,0,0,0.02
15468,4,2009,9,0,0.02,0,0,0.02
15469,20,2016,2,0.01,0.01,0,0,0.02
15470,15,2011,5,0,0.02,0,0,0.02
15471,15,2006,12,0,0.02,0,0,0.02
15472,6,2015,9,0,0,0.02,0,0.02
15473,15,2016,11,0,0.02,0,0,0.02
15474,7,2006,1,0,0,0.02,0,0.02
15475,23,2015,9,0,0,0.02,0,0.02
15476,13,1998,1,0.01,0.01,0,0,0.02
15477,11,2015,9,0,0,0.02,0,0.02
15478,11,2016,4,0,0,0.02,0,0.02
15480,17,2013,10,0,0,0.02,0,0.02
15481,17,2010,11,0,0,0.02,0,0.02
15482,30,1995,8,0,0,0.02,0,0.02
15483,15,2009,7,0.02,0,0,0,0.02
15484,11,2016,11,0.01,0.01,0,0,0.02
15485,6,2011,9,0.02,0,0,0,0.02
15486,7,2008,11,0,0,0.02,0,0.02
15487,4,2005,2,0.01,0,0,0,0.02
15488,15,2008,12,0,0.02,0,0,0.02
15489,9,2002,12,0.01,0.01,0,0,0.02
15490,14,2005,2,0.01,0,0,0,0.02
15491,23,2015,9,0,0,0.02,0,0.02
15492,4,2008,8,0,0.02,0,0,0.02
15493,10,2015,12,0,0,0.02,0,0.02
15494,17,2008,4,0,0,0.02,0,0.02
15495,15,2003,12,0,0.02,0,0,0.02
15496,23,2015,9,0,0,0.02,0,0.02
15497,19,2003,3,0.01,0,0,0,0.02
15498,15,2015,6,0,0.02,0,0,0.02
15499,23,2016,9,0,0,0.02,0,0.02
15500,1,2009,7,0.02,0,0,0,0.02
15501,10,2012,5,0,0.02,0,0,0.02
15502,14,2002,1,0.01,0,0,0,0.02
15503,17,2010,6,0,0,0.02,0,0.02
15504,4,2008,8,0.02,0,0,0,0.02
15505,13,2000,12,0.01,0.01,0,0,0.02
15506,7,2007,10,0,0,0.02,0,0.02
15507,5,2011,7,0,0,0.02,0,0.02
15508,13,2000,7,0.01,0.01,0,0,0.02
15509,17,2013,11,0,0,0.02,0,0.02
15510,6,2016,9,0,0,0.02,0,0.02
15511,23,2016,11,0,0,0.02,0,0.02
15512,5,2012,9,0,0,0.02,0,0.02
15513,15,2003,11,0,0.02,0,0,0.02
15514,17,2009,6,0,0,0.02,0,0.02
15515,17,2012,9,0,0,0.02,0,0.02
15516,7,2007,4,0,0,0.02,0,0.02
15517,7,2009,7,0,0,0.02,0,0.02
15518,13,1997,5,0.01,0.01,0,0,0.02
15519,17,2009,4,0,0,0.02,0,0.02
15520,15,2013,8,0,0.02,0,0,0.02
15521,4,2008,3,0.02,0,0,0,0.02
15522,7,2006,8,0,0,0.02,0,0.02
15523,9,2006,6,0.01,0,0,0,0.02
15524,19,2003,9,0.01,0,0,0,0.02
15525,15,2011,3,0,0.01,0,0,0.02
15526,5,2011,6,0.01,0.01,0,0,0.02
15527,4,2010,11,0,0,0.02,0,0.02
15528,9,2006,9,0.01,0,0,0,0.02
15529,7,2008,11,0,0,0.02,0,0.02
15530,7,2006,11,0,0,0.02,0,0.02
15531,14,2006,1,0.01,0,0,0,0.02
15532,5,2012,9,0.02,0,0,0,0.02
15533,1,2010,1,0.02,0,0,0,0.02
15534,6,2015,9,0,0,0.02,0,0.02
15535,20,2014,9,0,0,0.02,0,0.02
15536,9,2006,6,0.01,0,0,0,0.02
15537,14,2006,7,0.01,0,0,0,0.02
15538,29,1995,7,0,0,0.02,0,0.02
15539,7,2007,9,0,0,0.02,0,0.02
15540,9,2002,9,0.01,0,0,0,0.02
15541,7,2007,8,0,0,0.02,0,0.02
15542,11,2015,5,0,0.02,0,0,0.02
15543,13,1997,9,0.01,0.01,0,0,0.02
15544,15,2008,7,0,0.01,0,0,0.02
15545,17,2007,11,0,0,0.02,0,0.02
15546,10,2012,9,0,0,0.02,0,0.02
15547,4,2006,6,0,0,0.02,0,0.02
15548,7,2007,8,0,0,0.02,0,0.02
15549,14,2003,11,0.01,0,0,0,0.02
15550,4,2009,6,0.02,0,0,0,0.02
15552,17,2010,11,0,0,0.02,0,0.02
15553,17,2010,11,0,0,0.02,0,0.02
15554,7,2007,12,0,0,0.02,0,0.02
15555,17,2010,11,0,0,0.02,0,0.02
15556,27,1995,1,0,0,0.02,0,0.02
15557,23,2015,11,0,0,0.02,0,0.02
15558,10,2012,9,0,0,0.02,0,0.02
15559,4,2006,6,0,0,0.02,0,0.02
15560,23,2015,11,0,0,0.02,0,0.02
15561,4,2007,2,0.01,0,0,0,0.02
15562,1,2011,4,0,0,0.02,0,0.02
15563,6,2015,9,0,0,0.02,0,0.02
15564,23,2015,9,0,0,0.02,0,0.02
15565,9,2004,11,0.01,0,0,0,0.02
15566,15,2010,1,0,0.01,0,0,0.02
15568,15,2008,4,0,0.01,0,0,0.02
15569,6,2016,6,0,0,0.02,0,0.02
15570,1,2009,8,0,0.02,0,0,0.02
15571,17,2006,3,0.01,0,0,0,0.02
15572,17,2012,4,0,0,0.02,0,0.02
15573,10,2015,9,0,0,0.02,0,0.02
15574,15,2009,12,0.02,0,0,0,0.02
15575,15,2015,9,0,0.02,0,0,0.02
15576,4,2009,1,0.02,0,0,0,0.02
15577,15,2015,6,0,0.02,0,0,0.02
15578,4,2009,9,0.02,0,0,0,0.02
15579,7,2007,4,0,0,0.02,0,0.02
15580,23,2014,6,0,0,0.02,0,0.02
15581,17,2010,9,0,0,0.02,0,0.02
15583,4,2005,1,0.02,0,0,0,0.02
15584,10,2015,6,0,0,0.02,0,0.02
15585,23,2014,3,0,0.01,0,0,0.02
15586,4,2008,5,0,0.01,0,0,0.02
15587,7,2007,11,0,0,0.02,0,0.02
15588,4,2010,8,0,0,0.02,0,0.02
15589,7,2010,4,0,0,0.02,0,0.02
15590,4,2007,6,0,0,0.02,0,0.02
15591,4,2010,9,0,0,0.02,0,0.02
15592,15,2008,5,0,0.01,0,0,0.02
15593,17,2013,6,0,0,0.02,0,0.02
15594,17,2007,5,0.02,0,0,0,0.02
15595,14,2002,1,0.01,0,0,0,0.02
15596,7,2006,1,0,0,0.02,0,0.02
15597,1,2007,3,0.01,0,0,0,0.02
15598,14,2005,9,0.01,0,0,0,0.02
15599,5,2010,7,0,0,0.02,0,0.02
15600,4,2007,1,0.02,0,0,0,0.02
15601,6,2016,7,0,0.01,0,0,0.02
15602,7,2006,10,0,0,0.02,0,0.02
15603,4,2010,8,0,0.02,0,0,0.02
15604,15,2008,12,0,0.01,0,0,0.02
15605,17,2011,6,0,0,0.02,0,0.02
15606,7,2002,11,0,0,0.02,0,0.02
15607,4,2009,5,0.01,0.01,0,0,0.02
15608,15,2010,7,0.02,0,0,0,0.02
15610,7,2006,9,0,0,0.02,0,0.02
15611,9,2002,9,0.01,0,0,0,0.02
15612,15,2011,7,0.02,0,0,0,0.02
15613,5,2011,1,0,0.02,0,0,0.02
15614,15,2008,11,0,0.01,0,0,0.02
15615,18,2015,9,0,0.02,0,0,0.02
15616,6,2016,9,0,0,0.02,0,0.02
15617,17,2010,11,0,0,0.02,0,0.02
15618,10,2012,9,0,0,0.02,0,0.02
15619,4,2010,6,0,0,0.02,0,0.02
15620,7,2008,3,0.01,0.01,0,0,0.02
15621,10,2013,9,0,0.02,0,0,0.02
15622,7,2007,11,0,0,0.02,0,0.02
15623,7,2007,11,0,0,0.02,0,0.02
15624,4,2010,1,0,0.02,0,0,0.02
15625,9,2001,5,0.01,0,0,0,0.02
15626,17,2011,11,0,0,0.02,0,0.02
15627,1,2010,5,0.02,0,0,0,0.02
15628,4,2006,11,0,0,0.02,0,0.02
15629,15,2006,9,0,0.01,0,0,0.02
15630,1,2008,3,0.02,0,0,0,0.02
15631,13,1998,9,0.01,0.01,0,0,0.02
15632,7,2006,10,0,0,0.02,0,0.02
15633,9,2001,4,0.01,0,0,0,0.02
15634,14,2005,10,0.01,0,0,0,0.02
15635,9,2005,5,0.01,0,0,0,0.02
15636,15,2002,8,0.01,0.01,0,0,0.02
15637,17,2012,9,0,0,0.02,0,0.02
15638,7,2008,9,0,0,0.02,0,0.02
15639,1,2007,6,0,0,0.02,0,0.02
15640,14,2003,7,0.01,0,0,0,0.02
15641,17,2009,4,0,0,0.02,0,0.02
15642,15,2014,9,0,0.02,0,0,0.02
15643,15,2015,9,0.01,0.01,0,0,0.02
15644,23,2014,11,0,0,0.02,0,0.02
15645,7,2006,4,0,0,0.02,0,0.02
15646,17,2012,9,0,0,0.02,0,0.02
15647,19,2002,1,0.01,0,0,0,0.02
15648,1,2009,1,0,0.02,0,0,0.02
15649,6,2014,1,0,0.02,0,0,0.02
15650,14,2006,1,0.01,0,0,0,0.02
15651,13,1996,4,0.01,0.01,0,0,0.02
15652,1,2010,1,0.02,0,0,0,0.02
15653,9,2002,6,0.01,0,0,0,0.02
15654,15,2000,8,0,0.01,0,0,0.02
15656,9,2002,1,0.01,0,0,0,0.02
15657,15,2010,5,0,0.01,0,0,0.02
15658,9,2003,2,0.01,0,0,0,0.02
15659,4,2008,2,0.02,0,0,0,0.02
15660,6,2009,3,0,0.01,0,0,0.02
15661,15,2016,9,0.02,0,0,0,0.02
15662,7,2006,6,0,0,0.02,0,0.02
15663,17,2011,12,0,0,0.02,0,0.02
15664,19,2002,1,0.01,0,0,0,0.02
15665,7,2004,7,0.01,0.01,0,0,0.02
15666,6,2011,4,0,0,0.02,0,0.02
15667,11,2014,6,0,0.01,0,0,0.02
15668,4,2008,6,0,0,0.02,0,0.02
15669,7,2002,3,0,0,0.02,0,0.02
15670,14,2003,3,0.01,0,0,0,0.02
15671,19,2003,3,0.01,0,0,0,0.02
15672,17,2010,4,0,0,0.02,0,0.02
15673,4,2007,5,0.01,0,0,0,0.02
15674,15,2004,7,0,0.01,0,0,0.02
15675,7,2006,1,0.01,0.01,0,0,0.02
15676,17,2009,4,0,0,0.02,0,0.02
15677,14,2006,7,0.01,0,0,0,0.02
15678,19,2003,2,0.01,0,0,0,0.02
15679,6,2015,9,0,0,0.02,0,0.02
15680,4,2007,1,0.02,0,0,0,0.02
15681,10,2012,6,0,0.02,0,0,0.02
15682,15,1999,11,0,0.01,0,0,0.02
15683,17,2006,4,0,0,0.02,0,0.02
15684,15,2006,12,0,0.01,0,0,0.02
15685,4,2007,8,0,0,0.02,0,0.02
15686,17,2006,11,0,0,0.02,0,0.02
15687,11,2016,8,0,0,0.02,0,0.02
15688,4,2005,6,0.02,0,0,0,0.02
15689,6,2011,12,0,0,0.02,0,0.02
15690,8,1994,1,0,0,0.02,0,0.02
15691,1,2010,9,0.02,0,0,0,0.02
15692,23,2014,11,0,0,0.02,0,0.02
15693,4,2008,7,0,0,0.02,0,0.02
15694,23,2015,11,0,0,0.02,0,0.02
15695,15,2004,11,0,0.01,0,0,0.02
15696,9,2004,7,0.01,0,0,0,0.02
15697,4,2010,5,0.02,0,0,0,0.02
15698,15,2011,12,0,0.01,0,0,0.02
15699,17,2011,11,0,0,0.02,0,0.02
15701,7,2007,6,0,0,0.02,0,0.02
15702,15,2008,9,0,0.01,0,0,0.02
15703,10,2013,9,0,0.02,0,0,0.02
15704,17,2010,11,0,0,0.02,0,0.02
15705,17,2009,11,0,0,0.02,0,0.02
15706,7,2002,11,0,0,0.02,0,0.02
15707,9,2007,6,0.01,0,0,0,0.02
15708,4,2009,11,0.02,0,0,0,0.02
15709,7,2006,11,0.01,0.01,0,0,0.02
15710,18,2015,11,0,0.02,0,0,0.02
15711,15,2003,11,0,0.01,0,0,0.02
15712,17,2013,12,0,0,0.02,0,0.02
15713,4,2010,11,0,0,0.02,0,0.02
15714,6,2015,9,0,0,0.02,0,0.02
15715,7,2007,11,0,0,0.02,0,0.02
15716,17,2006,4,0.02,0,0,0,0.02
15717,11,2016,9,0,0.01,0,0,0.02
15718,7,2006,6,0.01,0.01,0,0,0.02
15719,23,2016,11,0,0,0.02,0,0.02
15721,1,2010,9,0,0.01,0,0,0.02
15722,7,2010,11,0,0,0.02,0,0.02
15723,18,2016,9,0.01,0,0,0,0.02
15724,17,2013,11,0,0,0.02,0,0.02
15725,4,2006,4,0,0,0.02,0,0.02
15726,13,2001,10,0.01,0.01,0,0,0.02
15727,17,2010,11,0,0,0.02,0,0.02
15728,15,2010,12,0,0.01,0,0,0.02
15729,15,2016,11,0,0.02,0,0,0.02
15730,18,2015,1,0.02,0,0,0,0.02
15731,14,2006,9,0.01,0,0,0,0.02
15732,19,2003,12,0.01,0,0,0,0.02
15733,4,2009,3,0.02,0,0,0,0.02
15734,17,2011,9,0,0,0.02,0,0.02
15735,17,2012,9,0,0,0.02,0,0.02
15736,4,2009,6,0.01,0,0,0,0.02
15737,14,2005,3,0.01,0,0,0,0.02
15738,4,2007,2,0.01,0,0,0,0.02
15739,5,2010,11,0,0,0.02,0,0.02
15740,4,2008,11,0,0,0.02,0,0.02
15743,6,2015,9,0,0,0.02,0,0.02
15744,15,2010,12,0,0.01,0,0,0.02
15745,4,2009,8,0.01,0,0,0,0.02
15746,4,2009,6,0,0.01,0,0,0.02
15747,17,2010,11,0,0,0.02,0,0.02
15748,15,2006,9,0,0.01,0,0,0.02
15749,1,2011,1,0,0.01,0,0,0.02
15750,4,2010,6,0,0,0.02,0,0.02
15751,15,2006,9,0,0.01,0,0,0.02
15752,23,2015,9,0,0,0.02,0,0.02
15753,15,2006,8,0.01,0,0,0,0.02
15754,4,2007,6,0,0,0.02,0,0.02
15755,7,2007,11,0,0,0.02,0,0.02
15756,17,2011,11,0,0,0.02,0,0.02
15757,17,2012,9,0,0,0.02,0,0.02
15758,14,2003,7,0.01,0,0,0,0.02
15759,1,2013,1,0,0.02,0,0,0.02
15760,4,2009,3,0.02,0,0,0,0.02
15761,4,2009,5,0.02,0,0,0,0.02
15762,4,2010,5,0.01,0,0,0,0.02
15763,13,1996,11,0.01,0.01,0,0,0.02
15764,13,2001,9,0.01,0.01,0,0,0.02
15765,4,2008,6,0,0,0.02,0,0.02
15766,15,2014,4,0,0.02,0,0,0.02
15767,1,2008,9,0,0,0.02,0,0.02
15768,5,2010,12,0,0,0.02,0,0.02
15769,9,2006,9,0.01,0,0,0,0.02
15770,15,2009,11,0,0.01,0,0,0.02
15771,4,2010,9,0,0,0.02,0,0.02
15772,23,2015,9,0,0,0.02,0,0.02
